longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_encode,median_house_value,ocean_proximity
-122.49,37.79,52,3146,438,1143,455,6.1407,0,500001,NEAR BAY
-122.49,37.79,52,2488,438,805,295,10.7058,0,500001,NEAR BAY
-122.46,37.78,52,4140,438,2030,892,3.4236,0,376800,NEAR BAY
-122.46,37.78,52,2632,438,1364,544,3.4605,0,441700,NEAR BAY
-122.46,37.78,52,2051,438,1400,510,3.2396,0,375000,NEAR BAY
-122.46,37.78,52,3088,438,1636,662,2.8553,0,360700,NEAR BAY
-122.46,37.77,52,3193,438,2099,681,3.9375,0,402900,NEAR BAY
-122.47,37.77,52,2241,438,1042,377,4.1635,0,398400,NEAR BAY
-122.47,37.78,52,2275,438,1166,424,4.0652,0,421300,NEAR BAY
-122.47,37.78,52,2169,438,1220,505,3.1989,0,446900,NEAR BAY
-122.47,37.78,52,2951,438,1448,591,3.1392,0,422400,NEAR BAY
-122.47,37.78,52,3021,438,1479,514,4.0208,0,414600,NEAR BAY
-122.47,37.78,52,2042,438,1153,408,4.1856,0,404700,NEAR BAY
-122.47,37.77,52,3143,438,1350,623,3.8571,0,366700,NEAR BAY
-122.48,37.78,52,3047,438,1427,620,3.4883,0,337200,NEAR BAY
-122.48,37.78,52,2666,438,1362,494,4.218,0,393800,NEAR BAY
-122.48,37.77,52,2556,438,1202,568,3.8899,0,348500,NEAR BAY
-122.48,37.78,50,2159,438,1111,417,3.5588,0,346400,NEAR BAY
-122.48,37.78,52,2910,438,1508,515,3.5865,0,311400,NEAR BAY
-122.49,37.78,47,2695,438,1505,644,3.0877,0,329100,NEAR BAY
-122.49,37.78,52,3440,438,1663,665,3.0278,0,356300,NEAR BAY
-122.49,37.77,52,2342,438,1170,458,3.7036,0,369200,NEAR BAY
-122.5,37.77,52,2433,438,1070,420,4.125,0,359500,NEAR BAY
-122.49,37.78,52,2050,438,1109,437,2.6719,0,318500,NEAR BAY
-122.49,37.78,42,2723,438,1419,519,3.6429,0,328400,NEAR BAY
-122.49,37.78,49,2176,438,1040,448,4.2414,0,500001,NEAR BAY
-122.5,37.78,50,1922,438,1049,443,3.5833,0,348500,NEAR BAY
-122.5,37.77,52,1769,438,1032,380,3.9954,0,324700,NEAR BAY
-122.5,37.77,52,2299,438,1252,415,5.0562,0,336700,NEAR BAY
-122.5,37.77,52,2739,438,1312,531,3.5833,0,322900,NEAR BAY
-122.5,37.78,46,2646,438,1418,563,3.7167,0,332800,NEAR BAY
-122.51,37.78,45,2564,438,1056,460,4.7328,0,351100,NEAR BAY
-122.51,37.78,47,2496,438,1201,454,4.0353,0,342200,NEAR BAY
-122.55,37.79,32,2131,438,1229,572,2.9201,0,322200,NEAR OCEAN
-122.47,37.81,45,6927,438,4715,1165,3.4051,0,500001,NEAR BAY
-122.5,37.79,52,8,438,13,1,15.0001,0,500001,NEAR BAY
-122.54,37.72,17,2975,438,1453,828,3.527,0,318900,NEAR OCEAN
-122.42,37.72,42,4219,438,3549,993,1.2387,0,212800,NEAR BAY
-122.36,37.72,10,479,438,355,108,2.7083,0,180400,NEAR BAY
-122.39,37.74,52,126,438,37,27,10.2264,0,225000,NEAR BAY
-122.4,37.75,26,54,438,23,9,6.1359,0,225000,NEAR BAY
-122.38,37.71,47,1088,438,558,166,4.2708,0,207100,NEAR BAY
-122.4,37.71,47,1649,438,1183,356,3.3625,0,223700,NEAR BAY
-121.28,37.96,28,1942,438,1618,638,0.9365,4,52500,INLAND
-121.28,37.95,49,1200,438,1448,318,1.1094,4,52500,INLAND
-121.28,37.95,46,1026,438,1109,333,1.2904,4,63300,INLAND
-121.29,37.96,52,888,438,630,258,1.2411,4,112500,INLAND
-121.29,37.96,52,287,438,154,85,0.8738,4,75000,INLAND
-121.29,37.95,16,761,438,438,282,0.7714,4,87500,INLAND
-121.3,37.95,9,674,438,575,193,2.2024,4,45000,INLAND
-121.29,37.95,52,107,438,167,53,0.7917,4,22500,INLAND
-121.3,37.96,24,1212,438,1202,343,1.7875,4,76800,INLAND
-121.31,37.96,48,1112,438,583,216,2.3393,4,77600,INLAND
-121.29,37.97,52,1610,438,1025,440,1.2962,4,110200,INLAND
-121.29,37.96,48,1778,438,1237,462,1.3438,4,103100,INLAND
-121.29,37.96,50,1669,438,1340,484,1.3191,4,92300,INLAND
-121.3,37.96,31,2668,438,1398,721,1.125,4,110400,INLAND
-121.3,37.96,52,1475,438,736,260,3.6591,4,105100,INLAND
-121.3,37.96,52,1354,438,679,311,1.7788,4,97400,INLAND
-121.31,37.96,52,2654,438,1157,494,3.226,4,107600,INLAND
-121.31,37.96,52,1829,438,694,319,3.3466,4,92600,INLAND
-121.28,37.97,47,2348,438,1455,479,1.65,4,66000,INLAND
-121.27,37.96,43,1624,438,1805,440,1.425,4,61300,INLAND
-121.27,37.95,43,557,438,573,144,1.7212,4,59000,INLAND
-121.27,37.95,52,1318,438,1368,310,1.8261,4,54600,INLAND
-121.27,37.94,38,512,438,676,124,1.7386,4,52000,INLAND
-121.28,37.94,44,1406,438,1489,386,1.4688,4,56800,INLAND
-121.28,37.94,48,1766,438,1406,421,1.7039,4,52700,INLAND
-121.29,37.95,52,288,438,272,54,0.696,4,42500,INLAND
-121.29,37.94,40,2827,438,2037,574,2.0303,4,63800,INLAND
-121.32,37.95,40,964,438,742,209,1.2625,4,43000,INLAND
-121.31,37.94,41,375,438,323,98,1.9531,4,45000,INLAND
-121.3,37.94,40,452,438,412,97,1.3417,4,60800,INLAND
-121.3,37.94,52,24,438,23,5,2.375,4,67500,INLAND
-121.32,37.94,36,40,438,64,14,2.625,4,55000,INLAND
-121.31,37.96,52,1938,438,788,320,3.6094,4,118400,INLAND
-121.32,37.96,47,1700,438,922,357,3.1845,4,87200,INLAND
-121.32,37.96,46,1832,438,975,373,2.0398,4,88100,INLAND
-121.33,37.96,42,1619,438,906,339,2.5488,4,80300,INLAND
-121.34,37.96,27,1839,438,2010,416,2.1284,4,59400,INLAND
-121.32,37.95,36,747,438,338,145,1.7885,4,62100,INLAND
-121.32,37.96,5,123,438,50,20,2.7656,4,50000,INLAND
-121.34,37.97,33,2493,438,1203,436,3.765,4,94600,INLAND
-121.34,37.96,23,2830,438,1554,654,3.0354,4,113700,INLAND
-121.35,37.97,33,3656,438,1698,671,3.1406,4,93900,INLAND
-121.36,37.96,32,614,438,227,107,3.9922,4,247400,INLAND
-121.35,37.96,21,1343,438,462,193,5.8995,4,189900,INLAND
-121.32,37.98,37,3247,438,1737,665,3.066,4,94100,INLAND
-121.33,37.98,36,3113,438,1746,544,3.4625,4,84600,INLAND
-121.33,37.97,38,3166,438,1351,561,3.5404,4,91600,INLAND
-121.32,37.97,46,2270,438,1097,453,3.3235,4,87800,INLAND
-121.32,37.97,43,2453,438,1093,438,2.9107,4,88800,INLAND
-121.33,37.96,20,1727,438,730,342,2.5195,4,92600,INLAND
-121.33,37.97,43,1511,438,721,320,3.5703,4,87400,INLAND
-121.33,37.97,36,1953,438,999,371,2.0043,4,90800,INLAND
-121.31,37.98,47,3386,438,1228,619,3.0625,4,141500,INLAND
-121.3,37.97,52,2980,438,1128,510,4.061,4,113600,INLAND
-121.31,37.97,42,1824,438,720,309,5.1915,4,183700,INLAND
-121.31,37.97,45,2604,438,988,442,3.6667,4,123100,INLAND
-121.29,37.98,42,625,438,533,159,2.625,4,65400,INLAND
-121.29,37.97,52,2995,438,1392,503,1.7794,4,98800,INLAND
-121.29,37.98,49,2501,438,1171,550,2.5043,4,76700,INLAND
-121.3,37.98,47,2373,438,990,444,4.175,4,98300,INLAND
-121.3,37.97,52,2259,438,766,385,2.2981,4,105400,INLAND
-121.29,37.99,41,930,438,463,185,3.4141,4,90600,INLAND
-121.29,37.99,30,1271,438,2019,524,1.5152,4,81300,INLAND
-121.3,37.99,38,2375,438,1167,471,2.6673,4,87500,INLAND
-121.3,37.98,39,3375,438,1388,631,2.6364,4,93800,INLAND
-121.28,37.99,42,495,438,284,97,2.8854,4,55700,INLAND
-121.26,37.98,32,3274,438,2050,738,2.1265,4,55700,INLAND
-121.27,37.98,43,2608,438,1322,528,2.5714,4,70000,INLAND
-121.27,37.98,43,1005,438,492,172,2.6812,4,72800,INLAND
-121.28,37.98,52,941,438,414,171,2.1429,4,69900,INLAND
-121.29,37.99,45,965,438,498,195,1.6944,4,75200,INLAND
-121.27,37.97,39,1023,438,550,224,1.1141,4,54400,INLAND
-121.26,37.96,43,527,438,367,152,2.5,4,63600,INLAND
-121.27,37.96,43,948,438,749,208,1.962,4,52700,INLAND
-121.27,37.96,52,583,438,310,93,2.5625,4,54200,INLAND
-121.26,37.98,41,1633,438,885,413,0.9782,4,54200,INLAND
-121.25,37.98,39,1765,438,1056,414,1.5329,4,48300,INLAND
-121.26,37.97,31,1189,438,891,292,2.5536,4,50500,INLAND
-121.25,37.97,34,1288,438,846,293,1.7895,4,63100,INLAND
-121.26,37.96,43,940,438,690,181,2.3056,4,62300,INLAND
-121.26,37.97,41,2398,438,1143,444,3.0352,4,69800,INLAND
-121.25,37.97,41,855,438,716,206,2.0375,4,75000,INLAND
-121.26,37.96,35,1511,438,892,304,1.7898,4,63500,INLAND
-121.25,37.95,40,1703,438,1208,373,2.0817,4,55300,INLAND
-121.26,37.95,44,819,438,677,183,1.725,4,59300,INLAND
-121.26,37.95,39,1841,438,1368,390,2.1583,4,62000,INLAND
-121.27,37.96,41,461,438,382,79,1.275,4,54000,INLAND
-121.26,37.96,40,535,438,335,102,2.5234,4,62800,INLAND
-121.25,37.96,26,2205,438,1730,472,2.4866,4,68300,INLAND
-121.24,37.96,29,874,438,788,222,1.9187,4,57700,INLAND
-121.25,37.95,46,2001,438,1384,401,1.9402,4,62200,INLAND
-121.24,37.95,36,361,438,169,62,3.7734,4,63800,INLAND
-121.25,37.94,30,1509,438,967,278,1.7798,4,65900,INLAND
-121.24,37.94,5,2232,438,1857,435,2.8705,4,113600,INLAND
-121.24,37.93,21,1185,438,960,245,2.0893,4,65000,INLAND
-121.25,37.94,28,964,438,782,218,2.3269,4,55900,INLAND
-121.25,37.93,31,1673,438,1734,400,2.0833,4,48300,INLAND
-121.26,37.93,33,2109,438,2248,588,1.4583,4,53000,INLAND
-121.26,37.94,43,1610,438,1409,365,1.7574,4,51700,INLAND
-121.27,37.93,24,1451,438,1413,283,2.125,4,61200,INLAND
-121.28,37.94,35,2680,438,2188,611,1.9375,4,56700,INLAND
-121.28,37.92,36,499,438,451,124,2.1705,4,60300,INLAND
-121.28,37.94,40,2806,438,2268,635,1.8814,4,57700,INLAND
-121.29,37.93,37,2488,438,1854,514,2.551,4,59100,INLAND
-121.29,37.93,24,1438,438,1294,342,2.7829,4,61800,INLAND
-121.28,37.93,23,1491,438,1223,343,2.1591,4,67800,INLAND
-121.28,37.92,30,1061,438,851,195,2.4412,4,61600,INLAND
-121.29,37.92,12,1096,438,1175,278,3.1053,4,73100,INLAND
-121.28,37.91,31,820,438,576,155,1.69,4,65900,INLAND
-121.31,37.93,21,1556,438,1140,304,2.4667,4,81400,INLAND
-121.3,37.92,28,3308,438,3201,720,1.7694,4,73900,INLAND
-121.24,37.98,33,450,438,236,103,1.1964,4,80400,INLAND
-121.24,37.97,47,886,438,517,188,2.1991,4,67200,INLAND
-121.24,37.96,37,1175,438,951,267,2.875,4,57700,INLAND
-121.23,37.96,37,2351,438,1591,549,1.6563,4,57200,INLAND
-121.23,37.96,44,2204,438,1277,435,1.5539,4,59200,INLAND
-121.23,37.95,36,811,438,514,152,2.625,4,89200,INLAND
-121.22,37.97,37,1514,438,1121,337,2.401,4,58400,INLAND
-121.22,37.96,30,1737,438,1177,347,1.9875,4,56400,INLAND
-121.22,37.96,31,1484,438,1163,336,2.625,4,72100,INLAND
-121.25,37.92,19,2109,438,1742,426,2.4097,4,66000,INLAND
-121.23,37.92,28,590,438,315,99,1.8958,4,85700,INLAND
-121.36,38,17,4535,438,1562,743,5.3224,4,225800,INLAND
-121.35,38,22,3564,438,1539,699,3.675,4,152400,INLAND
-121.35,38,6,1649,438,732,350,3.4231,4,123800,INLAND
-121.37,38.01,15,2430,438,1016,314,10.0088,4,242000,INLAND
-121.35,38.01,15,2682,438,1520,601,3.5982,4,94400,INLAND
-121.36,38.01,16,926,438,451,198,4.0221,4,173300,INLAND
-121.36,38.01,16,2178,438,1192,579,2.3339,4,87100,INLAND
-121.36,38.01,16,1080,438,507,182,4.5278,4,166900,INLAND
-121.34,38.01,17,2033,438,1114,446,3.2872,4,175000,INLAND
-121.33,38.01,27,1612,438,630,255,5.318,4,155100,INLAND
-121.34,38,32,3877,438,1642,647,4.0444,4,129200,INLAND
-121.33,38,32,4474,438,2177,884,3.2889,4,98900,INLAND
-121.33,38.01,36,1383,438,531,203,5.9191,4,151900,INLAND
-121.32,38.01,20,1903,438,919,359,2.6765,4,96400,INLAND
-121.32,38.01,36,391,438,171,79,2.7045,4,102800,INLAND
-121.32,38,21,1795,438,1114,472,2.0091,4,101500,INLAND
-121.32,38,22,2105,438,781,483,2.213,4,87500,INLAND
-121.33,38,14,3731,438,1679,750,3.1369,4,119600,INLAND
-121.33,37.99,15,4472,438,1837,976,2.5,4,175900,INLAND
-121.34,37.99,11,4487,438,2195,780,3.9615,4,194600,INLAND
-121.34,37.99,14,3111,438,1178,525,6.556,4,234700,INLAND
-121.31,37.99,15,3103,438,3061,861,1.3729,4,110300,INLAND
-121.32,37.98,20,1591,438,1916,536,1.3531,4,94600,INLAND
-121.33,37.98,9,2370,438,1129,386,5.143,4,176500,INLAND
-121.33,37.98,10,1564,438,643,347,2.7031,4,150000,INLAND
-121.36,37.99,8,1801,438,684,350,4.2589,4,134900,INLAND
-121.34,37.98,8,2628,438,1158,393,5.3002,4,191700,INLAND
-121.33,38.02,33,2854,438,1109,452,4.3008,4,136400,INLAND
-121.34,38.02,30,4375,438,2038,709,5.1202,4,133800,INLAND
-121.33,38.02,31,1466,438,608,254,3.1827,4,162100,INLAND
-121.33,38.02,37,1964,438,915,335,4.3008,4,119800,INLAND
-121.34,38.03,20,4213,438,2071,714,4.4063,4,130800,INLAND
-121.33,38.03,19,1708,438,906,288,4.918,4,130600,INLAND
-121.36,38.04,4,2477,438,1234,377,5.5427,4,162100,INLAND
-121.35,38.04,5,4303,438,2206,621,5.5842,4,159100,INLAND
-121.35,38.04,12,6217,438,3771,961,3.7206,4,146000,INLAND
-121.36,38.04,9,2167,438,1290,351,5.0285,4,148200,INLAND
-121.34,38.05,16,667,438,267,90,5.6147,4,244700,INLAND
-121.34,38.04,16,3295,438,2279,576,3.6083,4,146400,INLAND
-121.33,38.04,15,1933,438,965,260,4.6477,4,142700,INLAND
-121.33,38.03,10,629,438,635,146,2.2961,4,126700,INLAND
-121.32,38.03,16,4045,438,1862,625,4.875,4,143100,INLAND
-121.33,38.04,15,2903,438,1325,423,4.5179,4,145600,INLAND
-121.33,38.04,10,1421,438,657,209,5.1878,4,153900,INLAND
-121.35,38.03,8,1904,438,895,242,5.7201,4,155700,INLAND
-121.34,38.03,12,2707,438,1200,380,4.9861,4,133500,INLAND
-121.35,38.02,16,1665,438,1301,259,2.8403,4,132300,INLAND
-121.35,38.03,16,3158,438,1596,528,4.1739,4,131300,INLAND
-121.36,38.03,14,2356,438,1378,481,3.7375,4,138800,INLAND
-121.35,38.02,15,3583,438,2183,643,3.428,4,140700,INLAND
-121.36,38.02,5,2229,438,1010,474,4.1719,4,206100,INLAND
-121.36,38.03,7,3461,438,1518,741,3.5684,4,78700,INLAND
-121.32,38.04,30,249,438,167,45,4.5,4,92800,INLAND
-121.31,38.03,24,3050,438,1743,549,3.7413,4,105300,INLAND
-121.32,38.03,25,2474,438,1947,524,2.5742,4,98400,INLAND
-121.32,38.02,26,2851,438,1544,499,3.5379,4,99100,INLAND
-121.31,38.03,18,4893,438,3036,997,2.5212,4,110000,INLAND
-121.29,38,12,4038,438,3440,942,1.9698,4,112300,INLAND
-121.31,37.99,23,3135,438,1650,680,1.886,4,105300,INLAND
-121.3,38,23,3706,438,3785,1019,1.7774,4,100000,INLAND
-121.3,38.01,29,2289,438,1215,435,3.2788,4,100000,INLAND
-121.3,38,27,2918,438,1338,544,2.6495,4,116200,INLAND
-121.31,38,35,2097,438,977,358,4.3958,4,108400,INLAND
-121.31,38,19,908,438,306,154,3.9792,4,131900,INLAND
-121.31,38.02,24,4157,438,2734,879,2.7981,4,92100,INLAND
-121.3,38.01,30,2547,438,1547,501,3.994,4,95500,INLAND
-121.32,38.02,23,3251,438,1890,668,3.0729,4,104800,INLAND
-121.31,38.01,22,2101,438,1304,511,2.8348,4,101600,INLAND
-121.31,38.01,22,2575,438,1367,645,1.4274,4,90500,INLAND
-121.3,38.04,8,2668,438,1713,444,4.0156,4,117600,INLAND
-121.3,38.03,13,1014,438,712,197,3.1471,4,102800,INLAND
-121.3,38.03,10,1409,438,782,222,4.0227,4,107700,INLAND
-121.29,38.04,16,2128,438,1860,459,3.1779,4,97300,INLAND
-121.29,38.03,16,4356,438,1629,818,2.2672,4,91100,INLAND
-121.28,38.03,11,3585,438,2769,715,3.0907,4,94100,INLAND
-121.29,38.03,7,2021,438,1615,406,2.5842,4,111300,INLAND
-121.28,38.03,11,826,438,684,166,3.9265,4,107400,INLAND
-121.29,38.02,12,2006,438,1849,396,2.5437,4,99000,INLAND
-121.3,38.02,16,2717,438,3343,643,2.5473,4,106300,INLAND
-121.3,38.03,11,2866,438,1404,525,2.505,4,95000,INLAND
-121.3,38.02,4,1515,438,491,348,2.8523,4,87500,INLAND
-121.29,38,4,1392,438,1784,309,2.375,4,124500,INLAND
-121.29,38.01,2,6403,438,3327,957,4.4871,4,137900,INLAND
-121.28,38.02,8,1868,438,1258,389,3.175,4,95900,INLAND
-121.29,38.01,10,69,438,50,20,3.75,4,120800,INLAND
-121.27,38.05,26,378,438,164,65,3.4107,4,82800,INLAND
-121.27,38.02,32,342,438,138,52,2.9821,4,155000,INLAND
-121.3,38.05,52,122,438,62,25,1.15,4,112500,INLAND
-121.25,38.05,25,1967,438,1035,361,3.5735,4,106800,INLAND
-121.25,38.04,26,3080,438,1257,465,4.9861,4,201800,INLAND
-121.25,38.01,16,2397,438,1053,557,2.6994,4,112500,INLAND
-121.23,38.04,32,1829,438,677,243,6.1805,4,247900,INLAND
-121.22,38.04,42,343,438,116,49,5.5376,4,212500,INLAND
-121.25,38.03,29,2465,438,859,315,6.6605,4,220700,INLAND
-121.22,38,35,1841,438,783,285,2.8167,4,162100,INLAND
-121.24,38.01,22,1526,438,790,300,2.4342,4,125000,INLAND
-121.25,38,21,446,438,182,57,2.8958,4,135000,INLAND
-121.26,37.99,27,429,438,179,90,2.3333,4,87500,INLAND
-121.24,38,25,1471,438,721,304,2.4688,4,126800,INLAND
-121.23,37.99,38,523,438,226,72,5.5693,4,153100,INLAND
-121.23,37.98,27,849,438,373,131,5.0362,4,181300,INLAND
-121.2,37.97,39,440,438,270,97,6.0582,4,157700,INLAND
-121.19,38.04,35,703,438,290,107,3.225,4,177100,INLAND
-121.16,38.03,28,253,438,201,51,1.4732,4,156300,INLAND
-121.2,38.02,44,608,438,287,83,3.3882,4,125000,INLAND
-121.18,37.99,31,2450,438,1459,478,2.4674,4,130900,INLAND
-121.17,37.97,28,1374,438,769,229,3.6389,4,130400,INLAND
-121.23,37.95,32,2081,438,1342,411,2.7958,4,59000,INLAND
-121.19,37.93,27,1621,438,909,345,2.1513,4,99700,INLAND
-121.23,37.94,20,268,438,77,49,1.125,4,150000,INLAND
-121.22,37.93,21,336,438,206,73,4.75,4,121400,INLAND
-121.22,37.95,30,1055,438,629,170,2.8676,4,76900,INLAND
-121.18,37.96,35,411,438,193,59,2.5625,4,146900,INLAND
-121.24,37.9,16,50,438,20,6,2.625,4,137500,INLAND
-121.26,37.88,42,465,438,256,93,3.1719,4,158300,INLAND
-121.28,37.9,28,371,438,171,70,0.9614,4,55700,INLAND
-121.27,37.88,43,968,438,664,240,1.6458,4,83600,INLAND
-121.27,37.87,34,1010,438,678,234,2.9531,4,104000,INLAND
-121.31,37.9,38,226,438,125,38,2.9,4,125000,INLAND
-121.29,37.89,26,161,438,1542,30,5.7485,4,162500,INLAND
-121.29,37.87,29,488,438,308,115,2.6563,4,103100,INLAND
-121.23,37.87,49,98,438,59,26,3.65,4,162500,INLAND
-121.49,37.94,31,1860,438,1848,293,2.2891,4,162500,INLAND
-121.38,37.88,44,1158,438,1094,224,2.6842,4,156300,INLAND
-121.47,38.13,13,3192,438,1768,626,2.2619,4,123500,INLAND
-121.42,38.22,35,1507,438,868,283,2.0284,4,96300,INLAND
-121.36,38.15,42,2051,438,878,318,4.3553,4,185700,INLAND
-121.32,38.16,14,2049,438,1071,369,3.5,4,240800,INLAND
-121.32,38.13,5,3136,438,1327,467,5.5942,4,186900,INLAND
-121.35,38.09,32,1706,438,923,284,5.5057,4,147200,INLAND
-121.32,38.15,5,5428,438,2725,902,3.9323,4,130100,INLAND
-121.23,38.12,22,393,438,134,57,3.95,4,178100,INLAND
-121.23,38.11,48,561,438,240,69,3.6312,4,202800,INLAND
-121.23,38.09,23,633,438,236,83,6.4562,4,230000,INLAND
-121.26,38.09,35,930,438,525,201,2.0625,4,155000,INLAND
-121.3,38.09,31,335,438,154,55,2.0694,4,175000,INLAND
-121.29,38.07,21,1185,438,533,213,3.1917,4,204500,INLAND
-121.25,38.07,28,2103,438,1167,391,3.0592,4,152800,INLAND
-121.29,38.14,27,836,438,303,133,3.875,4,127400,INLAND
-121.3,38.14,17,3507,438,1867,709,3.2123,4,120700,INLAND
-121.29,38.14,34,2770,438,1409,535,3.2338,4,101800,INLAND
-121.29,38.14,34,1500,438,674,282,2.515,4,110800,INLAND
-121.29,38.13,31,1008,438,453,195,2.3917,4,113500,INLAND
-121.3,38.13,27,1004,438,470,192,2.8942,4,116700,INLAND
-121.3,38.13,23,2864,438,1298,499,3.2303,4,131800,INLAND
-121.29,38.15,23,4183,438,1886,628,4.8787,4,175300,INLAND
-121.28,38.14,37,3278,438,1431,575,3.3987,4,99500,INLAND
-121.27,38.14,33,3557,438,2659,894,2.2883,4,86900,INLAND
-121.27,38.14,40,929,438,576,229,2.125,4,137500,INLAND
-121.28,38.14,38,2803,438,1223,509,4.119,4,128800,INLAND
-121.28,38.13,48,1892,438,804,352,4.0625,4,143200,INLAND
-121.27,38.13,52,1081,438,437,225,2.1979,4,114100,INLAND
-121.27,38.13,40,2402,438,1197,486,2.1771,4,98200,INLAND
-121.28,38.13,32,3366,438,1916,697,2.5401,4,125400,INLAND
-121.28,38.12,34,3268,438,1906,628,2.8237,4,110700,INLAND
-121.27,38.12,44,2356,438,1043,443,2.4949,4,108000,INLAND
-121.29,38.13,20,3168,438,1390,490,5,4,154800,INLAND
-121.3,38.13,26,2256,438,937,372,5.0528,4,153700,INLAND
-121.29,38.12,18,1534,438,741,263,3.9607,4,132500,INLAND
-121.3,38.12,11,1792,438,767,263,7.6889,4,229300,INLAND
-121.3,38.11,5,5979,438,2679,1084,4.196,4,171700,INLAND
-121.27,38.11,11,3163,438,2106,762,2.4482,4,103000,INLAND
-121.28,38.11,10,2974,438,1559,568,3.8825,4,136800,INLAND
-121.27,38.11,15,2039,438,1178,375,3.8672,4,120100,INLAND
-121.28,38.1,13,2432,438,1441,606,2.5556,4,133100,INLAND
-121.29,38.1,14,1551,438,785,281,3.775,4,163300,INLAND
-121.27,38.13,39,2614,438,1862,654,1.9238,4,70700,INLAND
-121.27,38.12,37,2232,438,1455,471,2.5587,4,87800,INLAND
-121.26,38.13,38,1419,438,1226,397,2.2188,4,68800,INLAND
-121.26,38.12,27,1818,438,1182,428,1.8575,4,73800,INLAND
-121.25,38.13,25,1305,438,789,235,3.2993,4,91100,INLAND
-121.26,38.11,4,2058,438,933,316,4.2448,4,150900,INLAND
-121.26,38.11,8,2770,438,1611,633,3.1284,4,115100,INLAND
-121.25,38.14,16,1174,438,464,261,2.3,4,133300,INLAND
-121.26,38.14,10,3371,438,1823,654,3.5333,4,116800,INLAND
-121.27,38.13,35,2607,438,2016,618,1.75,4,82900,INLAND
-121.26,38.13,25,2549,438,2053,648,2.0875,4,83100,INLAND
-121.24,38.22,28,2593,438,1365,457,3.3929,4,113000,INLAND
-121.22,38.16,24,4411,438,2038,732,3.475,4,151200,INLAND
-121.28,38.17,19,1337,438,744,225,4.0924,4,244200,INLAND
-121.32,38.21,27,2643,438,1455,444,3.6398,4,146700,INLAND
-121.16,38.16,31,1953,438,999,316,2.4906,4,122500,INLAND
-121.14,38.16,14,2591,438,1371,479,3.5774,4,113900,INLAND
-121.06,38.25,13,651,438,301,104,3.6528,4,200000,INLAND
-121.15,38.21,18,4176,438,2164,699,4.0365,4,174200,INLAND
-121.05,38.14,19,3326,438,1544,511,2.9875,4,166300,INLAND
-121.09,38.19,23,762,438,358,141,2.4545,4,105000,INLAND
-121.19,38.13,27,2400,438,1085,444,3.7687,4,165200,INLAND
-121.18,38.07,21,2333,438,1073,332,4.8125,4,161100,INLAND
-120.97,38,27,1683,438,873,258,4.7069,4,176900,INLAND
-121.05,37.93,17,2474,438,1649,453,3.275,4,156500,INLAND
-121.11,38.04,32,1083,438,471,178,2.9241,4,187500,INLAND
-121.09,38.03,21,2064,438,1021,359,4.517,4,152200,INLAND
-121.12,38,36,683,438,505,141,3.4265,4,158900,INLAND
-120.99,37.8,32,2564,438,1198,459,2.9083,4,113400,INLAND
-121,37.8,13,4030,438,2248,766,3.6107,4,141300,INLAND
-120.98,37.79,20,2458,438,1227,481,2.7857,4,110900,INLAND
-120.97,37.84,28,2368,438,1231,403,2.883,4,141900,INLAND
-120.96,37.77,32,2262,438,1156,404,3.8534,4,157600,INLAND
-121.04,37.78,32,2916,438,1466,473,2.5643,4,200000,INLAND
-121.06,37.86,24,1713,438,1258,324,2.683,4,169400,INLAND
-121.13,37.74,31,677,438,523,159,2.4598,4,97100,INLAND
-121.13,37.74,28,409,438,244,98,3.4643,4,90900,INLAND
-121.12,37.73,35,1107,438,573,210,2.3924,4,102200,INLAND
-121.13,37.74,21,2376,438,1175,441,3.6016,4,134600,INLAND
-121.13,37.73,40,1126,438,667,235,3.3158,4,125900,INLAND
-121.11,37.74,11,3886,438,1605,529,4.4213,4,182700,INLAND
-121.1,37.8,35,1853,438,958,340,3.3578,4,149000,INLAND
-121.11,37.76,22,2606,438,1252,397,4.1833,4,192100,INLAND
-121.16,37.73,7,4956,438,3006,915,3.4426,4,139000,INLAND
-121.25,37.76,22,2430,438,1292,391,3.4009,4,182400,INLAND
-121.22,37.72,34,2123,438,1310,368,2.6368,4,165600,INLAND
-121.22,37.81,17,2879,438,1802,530,3.6378,4,126100,INLAND
-121.22,37.8,28,2608,438,1719,554,2.1186,4,94400,INLAND
-121.22,37.8,37,1038,438,521,211,2.125,4,91900,INLAND
-121.21,37.81,18,2404,438,1531,506,2.995,4,124300,INLAND
-121.21,37.8,31,699,438,460,170,2.7443,4,94200,INLAND
-121.21,37.8,44,300,438,160,73,2.1786,4,120800,INLAND
-121.21,37.8,45,370,438,167,70,1.4853,4,101800,INLAND
-121.21,37.79,33,811,438,446,198,1.6724,4,96900,INLAND
-121.21,37.8,33,1862,438,971,389,2.6053,4,99200,INLAND
-121.21,37.81,8,1883,438,999,301,5.193,4,172100,INLAND
-121.2,37.8,28,3264,438,1512,567,3.7546,4,135300,INLAND
-121.2,37.8,24,1698,438,927,313,3.5625,4,130800,INLAND
-121.2,37.79,36,866,438,502,149,2.4798,4,101500,INLAND
-121.2,37.8,37,311,438,171,54,4.0972,4,101800,INLAND
-121.21,37.81,12,3667,438,2173,652,5.0369,4,163900,INLAND
-121.17,37.88,22,1283,438,3082,239,3.5365,4,111800,INLAND
